source_url,target_entity,anchor,relationship,source_entity,contextual_relevance
/standards/as9100d/,grade-5-titanium,as9100d,related_to,as9100d,high
/standards/as9100d/,grade-23-titanium,as9100d,related_to,as9100d,high
/standards/as9100d/,grade-9-titanium,as9100d,related_to,as9100d,high
/standards/as9100d/,aerospace,as9100d,related_to,as9100d,high
/standards/as9100d/,defence,as9100d,related_to,as9100d,high
/standards/as9100d/,space,as9100d,related_to,as9100d,high
/standards/astm-b265/,grade-2-titanium,astm-b265,related_to,astm-b265,high
/standards/astm-b265/,grade-5-titanium,astm-b265,related_to,astm-b265,high
/standards/astm-b265/,aerospace,astm-b265,related_to,astm-b265,high
/standards/astm-b265/,medical,astm-b265,related_to,astm-b265,high
/standards/astm-b265/,industrial,astm-b265,related_to,astm-b265,high
/standards/astm-b265/,chemical-processing,astm-b265,related_to,astm-b265,high
/standards/astm-b265/,marine,astm-b265,related_to,astm-b265,high
/standards/astm-b348/,grade-2-titanium,astm-b348,related_to,astm-b348,high
/standards/astm-b348/,grade-5-titanium,astm-b348,related_to,astm-b348,high
/standards/astm-b348/,grade-23-titanium,astm-b348,related_to,astm-b348,high
/standards/astm-b348/,grade-9-titanium,astm-b348,related_to,astm-b348,high
/standards/astm-b348/,aerospace,astm-b348,related_to,astm-b348,high
/standards/astm-b348/,medical,astm-b348,related_to,astm-b348,high
/standards/astm-b348/,industrial,astm-b348,related_to,astm-b348,high
/standards/astm-b348/,chemical-processing,astm-b348,related_to,astm-b348,high
/standards/astm-b348/,energy,astm-b348,related_to,astm-b348,high
/standards/astm-f136/,grade-23-titanium,astm-f136,related_to,astm-f136,high
/standards/astm-f136/,medical,astm-f136,related_to,astm-f136,high
/standards/astm-f136/,aerospace,astm-f136,related_to,astm-f136,high
/standards/iso-13485/,grade-23-titanium,iso-13485,related_to,iso-13485,high
/standards/iso-13485/,grade-5-titanium,iso-13485,related_to,iso-13485,high
/standards/iso-13485/,medical,iso-13485,related_to,iso-13485,high
/standards/iso-13485/,dental,iso-13485,related_to,iso-13485,high
/finishes/titanium-anodizing/,grade-5-titanium,titanium-anodizing,related_to,titanium-anodizing,high
/finishes/titanium-anodizing/,grade-2-titanium,titanium-anodizing,related_to,titanium-anodizing,high
/finishes/titanium-anodizing/,aerospace,titanium-anodizing,related_to,titanium-anodizing,high
/finishes/titanium-anodizing/,medical,titanium-anodizing,related_to,titanium-anodizing,high
/select/aerospace-titanium/,grade-5-titanium,aerospace-titanium,related_to,aerospace-titanium,high
/select/aerospace-titanium/,grade-23-titanium,aerospace-titanium,related_to,aerospace-titanium,high
/select/aerospace-titanium/,aerospace,aerospace-titanium,related_to,aerospace-titanium,high
/select/aerospace-titanium/,defence,aerospace-titanium,related_to,aerospace-titanium,high
/select/grade-selection-guide/,grade-2-titanium,grade-selection-guide,related_to,grade-selection-guide,high
/select/grade-selection-guide/,grade-5-titanium,grade-selection-guide,related_to,grade-selection-guide,high
/select/grade-selection-guide/,grade-23-titanium,grade-selection-guide,related_to,grade-selection-guide,high
/select/grade-selection-guide/,aerospace,grade-selection-guide,related_to,grade-selection-guide,high
/select/grade-selection-guide/,medical,grade-selection-guide,related_to,grade-selection-guide,high
/select/medical-grade-titanium/,grade-2-titanium,medical-grade-titanium,related_to,medical-grade-titanium,high
/select/medical-grade-titanium/,grade-5-titanium,medical-grade-titanium,related_to,medical-grade-titanium,high
/select/medical-grade-titanium/,grade-23-titanium,medical-grade-titanium,related_to,medical-grade-titanium,high
/select/medical-grade-titanium/,medical,medical-grade-titanium,related_to,medical-grade-titanium,high
/select/titanium-grades-chart/,grade-1-titanium,titanium-grades-chart,related_to,titanium-grades-chart,high
/select/titanium-grades-chart/,grade-2-titanium,titanium-grades-chart,related_to,titanium-grades-chart,high
/select/titanium-grades-chart/,grade-3-titanium,titanium-grades-chart,related_to,titanium-grades-chart,high
/select/titanium-grades-chart/,grade-4-titanium,titanium-grades-chart,related_to,titanium-grades-chart,high
/select/titanium-grades-chart/,grade-5-titanium,titanium-grades-chart,related_to,titanium-grades-chart,high
/select/titanium-grades-chart/,grade-7-titanium,titanium-grades-chart,related_to,titanium-grades-chart,high
/select/titanium-grades-chart/,grade-23-titanium,titanium-grades-chart,related_to,titanium-grades-chart,high
/select/titanium-grades-chart/,aerospace,titanium-grades-chart,related_to,titanium-grades-chart,high
/select/titanium-grades-chart/,medical,titanium-grades-chart,related_to,titanium-grades-chart,high
/select/titanium-vs-316-stainless/,grade-2-titanium,titanium-vs-316-stainless,related_to,titanium-vs-316-stainless,high
/select/titanium-vs-316-stainless/,grade-5-titanium,titanium-vs-316-stainless,related_to,titanium-vs-316-stainless,high
/select/titanium-vs-316-stainless/,chemical-processing,titanium-vs-316-stainless,related_to,titanium-vs-316-stainless,high
/select/titanium-vs-316-stainless/,marine,titanium-vs-316-stainless,related_to,titanium-vs-316-stainless,high
/select/titanium-vs-aluminum/,grade-5-titanium,titanium-vs-aluminum,related_to,titanium-vs-aluminum,high
/select/titanium-vs-aluminum/,aerospace,titanium-vs-aluminum,related_to,titanium-vs-aluminum,high
/select/titanium-vs-aluminum/,automotive,titanium-vs-aluminum,related_to,titanium-vs-aluminum,high
/select/titanium-vs-carbon-steel/,grade-5-titanium,titanium-vs-carbon-steel,related_to,titanium-vs-carbon-steel,high
/select/titanium-vs-carbon-steel/,automotive,titanium-vs-carbon-steel,related_to,titanium-vs-carbon-steel,high
/select/titanium-vs-carbon-steel/,construction,titanium-vs-carbon-steel,related_to,titanium-vs-carbon-steel,high
/select/titanium-vs-inconel/,grade-5-titanium,titanium-vs-inconel,related_to,titanium-vs-inconel,high
/select/titanium-vs-inconel/,aerospace,titanium-vs-inconel,related_to,titanium-vs-inconel,high
/select/titanium-vs-inconel/,power-generation,titanium-vs-inconel,related_to,titanium-vs-inconel,high
/failures/alpha-case/,grade-5-titanium,alpha-case,related_to,alpha-case,high
/failures/alpha-case/,grade-23-titanium,alpha-case,related_to,alpha-case,high
/failures/alpha-case/,aerospace,alpha-case,related_to,alpha-case,high
/failures/alpha-case/,medical,alpha-case,related_to,alpha-case,high
/failures/fatigue/,grade-5-titanium,fatigue,related_to,fatigue,high
/failures/fatigue/,grade-23-titanium,fatigue,related_to,fatigue,high
/failures/fatigue/,aerospace,fatigue,related_to,fatigue,high
/failures/fatigue/,medical,fatigue,related_to,fatigue,high
/failures/hydrogen-embritlement/,grade-2-titanium,hydrogen-embritlement,related_to,hydrogen-embritlement,high
/failures/hydrogen-embritlement/,grade-5-titanium,hydrogen-embritlement,related_to,hydrogen-embritlement,high
/failures/hydrogen-embritlement/,aerospace,hydrogen-embritlement,related_to,hydrogen-embritlement,high
/failures/machining-defects/,grade-5-titanium,machining-defects,related_to,machining-defects,high
/failures/machining-defects/,grade-23-titanium,machining-defects,related_to,machining-defects,high
/failures/machining-defects/,aerospace,machining-defects,related_to,machining-defects,high
/failures/machining-defects/,medical,machining-defects,related_to,machining-defects,high
/failures/overview/,grade-5-titanium,overview,related_to,overview,high
/failures/overview/,grade-2-titanium,overview,related_to,overview,high
/failures/overview/,aerospace,overview,related_to,overview,high
/failures/overview/,medical,overview,related_to,overview,high
/failures/welding-defects/,grade-2-titanium,welding-defects,related_to,welding-defects,high
/failures/welding-defects/,grade-5-titanium,welding-defects,related_to,welding-defects,high
/failures/welding-defects/,aerospace,welding-defects,related_to,welding-defects,high
/heat-treatment/annealing/,grade-2-titanium,annealing,related_to,annealing,high
/heat-treatment/annealing/,grade-5-titanium,annealing,related_to,annealing,high
/heat-treatment/annealing/,grade-23-titanium,annealing,related_to,annealing,high
/heat-treatment/annealing/,aerospace,annealing,related_to,annealing,high
/heat-treatment/annealing/,medical,annealing,related_to,annealing,high
/heat-treatment/annealing/,vacuum-furnace,annealing,related_to,annealing,high
/heat-treatment/defects/,grade-5-titanium,defects,related_to,defects,high
/heat-treatment/defects/,aerospace,defects,related_to,defects,high
/heat-treatment/defects/,medical,defects,related_to,defects,high
/heat-treatment/grade-guide/,grade-2-titanium,grade-guide,related_to,grade-guide,high
/heat-treatment/grade-guide/,grade-5-titanium,grade-guide,related_to,grade-guide,high
/heat-treatment/grade-guide/,grade-23-titanium,grade-guide,related_to,grade-guide,high
/heat-treatment/grade-guide/,aerospace,grade-guide,related_to,grade-guide,high
/heat-treatment/grade-guide/,medical,grade-guide,related_to,grade-guide,high
/heat-treatment/overview/,grade-5-titanium,overview,related_to,overview,high
/heat-treatment/overview/,grade-23-titanium,overview,related_to,overview,high
/heat-treatment/overview/,grade-9-titanium,overview,related_to,overview,high
/heat-treatment/overview/,aerospace,overview,related_to,overview,high
/heat-treatment/overview/,medical,overview,related_to,overview,high
/heat-treatment/overview/,vacuum-furnace,overview,related_to,overview,high
/heat-treatment/solution-treatment-aging/,grade-5-titanium,solution-treatment-aging,related_to,solution-treatment-aging,high
/heat-treatment/solution-treatment-aging/,grade-23-titanium,solution-treatment-aging,related_to,solution-treatment-aging,high
/heat-treatment/solution-treatment-aging/,ti-10v-2fe-3al,solution-treatment-aging,related_to,solution-treatment-aging,high
/heat-treatment/solution-treatment-aging/,aerospace,solution-treatment-aging,related_to,solution-treatment-aging,high
/heat-treatment/solution-treatment-aging/,defence,solution-treatment-aging,related_to,solution-treatment-aging,high
/heat-treatment/solution-treatment-aging/,vacuum-furnace,solution-treatment-aging,related_to,solution-treatment-aging,high
/heat-treatment/stress-relief/,grade-2-titanium,stress-relief,related_to,stress-relief,high
/heat-treatment/stress-relief/,grade-5-titanium,stress-relief,related_to,stress-relief,high
/heat-treatment/stress-relief/,aerospace,stress-relief,related_to,stress-relief,high
/heat-treatment/stress-relief/,medical,stress-relief,related_to,stress-relief,high
/heat-treatment/stress-relief/,vacuum-furnace,stress-relief,related_to,stress-relief,high
/corrosion/acid-resistance/,grade-2-titanium,acid-resistance,related_to,acid-resistance,high
/corrosion/acid-resistance/,grade-7-titanium,acid-resistance,related_to,acid-resistance,high
/corrosion/acid-resistance/,chemical-processing,acid-resistance,related_to,acid-resistance,high
/corrosion/chloride-scc/,grade-5-titanium,chloride-scc,related_to,chloride-scc,high
/corrosion/chloride-scc/,chemical-processing,chloride-scc,related_to,chloride-scc,high
/corrosion/chloride-scc/,aerospace,chloride-scc,related_to,chloride-scc,high
/corrosion/galvanic/,grade-2-titanium,galvanic,related_to,galvanic,high
/corrosion/galvanic/,grade-5-titanium,galvanic,related_to,galvanic,high
/corrosion/galvanic/,aerospace,galvanic,related_to,galvanic,high
/corrosion/galvanic/,marine,galvanic,related_to,galvanic,high
/corrosion/overview/,grade-2-titanium,overview,related_to,overview,high
/corrosion/overview/,grade-5-titanium,overview,related_to,overview,high
/corrosion/overview/,grade-7-titanium,overview,related_to,overview,high
/corrosion/overview/,chemical-processing,overview,related_to,overview,high
/corrosion/overview/,marine,overview,related_to,overview,high
/corrosion/overview/,ASTM B265,overview,related_to,overview,high
/corrosion/overview/,NACE MR0175,overview,related_to,overview,high
/corrosion/prevention/,grade-2-titanium,prevention,related_to,prevention,high
/corrosion/prevention/,grade-5-titanium,prevention,related_to,prevention,high
/corrosion/prevention/,chemical-processing,prevention,related_to,prevention,high
/corrosion/prevention/,marine,prevention,related_to,prevention,high
/corrosion/seawater/,grade-2-titanium,seawater,related_to,seawater,high
/corrosion/seawater/,grade-5-titanium,seawater,related_to,seawater,high
/corrosion/seawater/,marine,seawater,related_to,seawater,high
/corrosion/seawater/,oil-and-gas,seawater,related_to,seawater,high
/evidence/5-axis-tolerances/,grade-5-titanium,5-axis-tolerances,related_to,5-axis-tolerances,high
/evidence/5-axis-tolerances/,grade-23-titanium,5-axis-tolerances,related_to,5-axis-tolerances,high
/evidence/5-axis-tolerances/,5-axis-machining,5-axis-tolerances,related_to,5-axis-tolerances,high
/evidence/5-axis-tolerances/,cnc-machining,5-axis-tolerances,related_to,5-axis-tolerances,high
/evidence/5-axis-tolerances/,milling,5-axis-tolerances,related_to,5-axis-tolerances,high
/evidence/5-axis-tolerances/,iso-2768,5-axis-tolerances,related_to,5-axis-tolerances,high
/evidence/5-axis-tolerances/,iso-286,5-axis-tolerances,related_to,5-axis-tolerances,high
/evidence/bead-blasting-surface-roughness/,grade-5-titanium,bead-blasting-surface-roughness,related_to,bead-blasting-surface-roughness,high
/evidence/bead-blasting-surface-roughness/,grade-2-titanium,bead-blasting-surface-roughness,related_to,bead-blasting-surface-roughness,high
/evidence/bead-blasting-surface-roughness/,cnc-machining,bead-blasting-surface-roughness,related_to,bead-blasting-surface-roughness,high
/evidence/bead-blasting-surface-roughness/,additive-manufacturing,bead-blasting-surface-roughness,related_to,bead-blasting-surface-roughness,high
/evidence/bead-blasting-surface-roughness/,astm-b265,bead-blasting-surface-roughness,related_to,bead-blasting-surface-roughness,high
/evidence/grade-23-material-properties/,grade-5-titanium,grade-23-material-properties,related_to,grade-23-material-properties,high
/evidence/grade-23-material-properties/,cnc-machining,grade-23-material-properties,related_to,grade-23-material-properties,high
/evidence/grade-23-material-properties/,milling,grade-23-material-properties,related_to,grade-23-material-properties,high
/evidence/grade-23-material-properties/,turning,grade-23-material-properties,related_to,grade-23-material-properties,high
/evidence/grade-23-material-properties/,astm-f136,grade-23-material-properties,related_to,grade-23-material-properties,high
/evidence/grade-23-material-properties/,astm-b348,grade-23-material-properties,related_to,grade-23-material-properties,high
/evidence/grade-5-milling-parameters/,grade-5-titanium,grade-5-milling-parameters,related_to,grade-5-milling-parameters,high
/evidence/grade-5-milling-parameters/,milling,grade-5-milling-parameters,related_to,grade-5-milling-parameters,high
/evidence/grade-5-milling-parameters/,cnc-machining,grade-5-milling-parameters,related_to,grade-5-milling-parameters,high
/evidence/grade-5-milling-parameters/,astm-b265,grade-5-milling-parameters,related_to,grade-5-milling-parameters,high
/evidence/ti-6al-4v-material-properties/,grade-23-titanium,ti-6al-4v-material-properties,related_to,ti-6al-4v-material-properties,high
/evidence/ti-6al-4v-material-properties/,grade-2-titanium,ti-6al-4v-material-properties,related_to,ti-6al-4v-material-properties,high
/evidence/ti-6al-4v-material-properties/,cnc-machining,ti-6al-4v-material-properties,related_to,ti-6al-4v-material-properties,high
/evidence/ti-6al-4v-material-properties/,milling,ti-6al-4v-material-properties,related_to,ti-6al-4v-material-properties,high
/evidence/ti-6al-4v-material-properties/,turning,ti-6al-4v-material-properties,related_to,ti-6al-4v-material-properties,high
/evidence/ti-6al-4v-material-properties/,wire-edm,ti-6al-4v-material-properties,related_to,ti-6al-4v-material-properties,high
/evidence/ti-6al-4v-material-properties/,astm-b265,ti-6al-4v-material-properties,related_to,ti-6al-4v-material-properties,high
/evidence/ti-6al-4v-material-properties/,astm-b348,ti-6al-4v-material-properties,related_to,ti-6al-4v-material-properties,high
/evidence/ti-6al-4v-material-properties/,astm-f136,ti-6al-4v-material-properties,related_to,ti-6al-4v-material-properties,high
/compare/cnc-machining-vs-dmls/,cnc-machining,cnc-machining-vs-dmls,related_to,cnc-machining-vs-dmls,high
/compare/cnc-machining-vs-dmls/,additive-manufacturing,cnc-machining-vs-dmls,related_to,cnc-machining-vs-dmls,high
/compare/grade-5-vs-grade-23/,grade-5-titanium,grade-5-vs-grade-23,related_to,grade-5-vs-grade-23,high
/compare/grade-5-vs-grade-23/,grade-23-titanium,grade-5-vs-grade-23,related_to,grade-5-vs-grade-23,high
/compare/grade-5-vs-grade-23/,cnc-machining,grade-5-vs-grade-23,related_to,grade-5-vs-grade-23,high
/compare/grade-5-vs-grade-23/,milling,grade-5-vs-grade-23,related_to,grade-5-vs-grade-23,high
/compare/grade-5-vs-grade-23/,turning,grade-5-vs-grade-23,related_to,grade-5-vs-grade-23,high
/compare/grade-5-vs-grade-23/,astm-b265,grade-5-vs-grade-23,related_to,grade-5-vs-grade-23,high
/compare/grade-5-vs-grade-23/,astm-b348,grade-5-vs-grade-23,related_to,grade-5-vs-grade-23,high
/compare/grade-5-vs-grade-23/,astm-f136,grade-5-vs-grade-23,related_to,grade-5-vs-grade-23,high
/compare/titanium-vs-inconel-718/,grade-5-titanium,titanium-vs-inconel-718,related_to,titanium-vs-inconel-718,high
/compare/titanium-vs-inconel-718/,cnc-machining,titanium-vs-inconel-718,related_to,titanium-vs-inconel-718,high
/compare/titanium-vs-inconel-718/,milling,titanium-vs-inconel-718,related_to,titanium-vs-inconel-718,high
/compare/titanium-vs-inconel-718/,turning,titanium-vs-inconel-718,related_to,titanium-vs-inconel-718,high
/compare/titanium-vs-inconel-718/,astm-b265,titanium-vs-inconel-718,related_to,titanium-vs-inconel-718,high
/compare/titanium-vs-inconel-718/,astm-b348,titanium-vs-inconel-718,related_to,titanium-vs-inconel-718,high
/cases/5-axis-structural-bracket/,5-axis-machining,5-axis-structural-bracket,related_to,5-axis-structural-bracket,high
/cases/5-axis-structural-bracket/,cnc-machining,5-axis-structural-bracket,related_to,5-axis-structural-bracket,high
/cases/5-axis-structural-bracket/,milling,5-axis-structural-bracket,related_to,5-axis-structural-bracket,high
/cases/5-axis-structural-bracket/,AS9100D,5-axis-structural-bracket,related_to,5-axis-structural-bracket,high
/cases/5-axis-structural-bracket/,NADCAP,5-axis-structural-bracket,related_to,5-axis-structural-bracket,high
/cases/5-axis-structural-bracket/,ISO 2768-f,5-axis-structural-bracket,related_to,5-axis-structural-bracket,high
/cases/5-axis-structural-bracket/,grade-5-titanium,5-axis-structural-bracket,related_to,5-axis-structural-bracket,high
/cases/5-axis-structural-bracket/,as9100d,5-axis-structural-bracket,related_to,5-axis-structural-bracket,high
/cases/5-axis-structural-bracket/,nadcap,5-axis-structural-bracket,related_to,5-axis-structural-bracket,high
/cases/5-axis-structural-bracket/,iso-2768,5-axis-structural-bracket,related_to,5-axis-structural-bracket,high
/cases/5-axis-structural-bracket/,aerospace-titanium-components,5-axis-structural-bracket,related_to,5-axis-structural-bracket,high
/cases/5-axis-structural-bracket/,5-axis-titanium-machining,5-axis-structural-bracket,related_to,5-axis-structural-bracket,high
/cases/5-axis-structural-bracket/,titanium-cnc-machining,5-axis-structural-bracket,related_to,5-axis-structural-bracket,high
/cases/5-axis-structural-bracket/,structural-bracket,5-axis-structural-bracket,related_to,5-axis-structural-bracket,high
/cases/5-axis-structural-bracket/,aerospace-housing,5-axis-structural-bracket,related_to,5-axis-structural-bracket,high
/cases/5-axis-structural-bracket/,5-axis-tolerances,5-axis-structural-bracket,related_to,5-axis-structural-bracket,high
/cases/5-axis-structural-bracket/,grade-5-milling-parameters,5-axis-structural-bracket,related_to,5-axis-structural-bracket,high
/cases/5-axis-structural-bracket/,5-axis-vs-3-axis-machining,5-axis-structural-bracket,related_to,5-axis-structural-bracket,high
/cases/5-axis-structural-bracket/,grade-5-vs-grade-23,5-axis-structural-bracket,related_to,5-axis-structural-bracket,high
/cases/5-axis-structural-bracket/,Mazak i700 5-Axis,5-axis-structural-bracket,related_to,5-axis-structural-bracket,high
/cases/5-axis-structural-bracket/,Mazak Integrex i-200,5-axis-structural-bracket,related_to,5-axis-structural-bracket,high
/cases/aerospace-thin-wall-housing/,5-axis-machining,aerospace-thin-wall-housing,related_to,aerospace-thin-wall-housing,high
/cases/aerospace-thin-wall-housing/,cnc-machining,aerospace-thin-wall-housing,related_to,aerospace-thin-wall-housing,high
/cases/aerospace-thin-wall-housing/,milling,aerospace-thin-wall-housing,related_to,aerospace-thin-wall-housing,high
/cases/aerospace-thin-wall-housing/,AS9100D,aerospace-thin-wall-housing,related_to,aerospace-thin-wall-housing,high
/cases/aerospace-thin-wall-housing/,ISO 2768-f,aerospace-thin-wall-housing,related_to,aerospace-thin-wall-housing,high
/cases/aerospace-thin-wall-housing/,grade-5-titanium,aerospace-thin-wall-housing,related_to,aerospace-thin-wall-housing,high
/cases/aerospace-thin-wall-housing/,as9100d,aerospace-thin-wall-housing,related_to,aerospace-thin-wall-housing,high
/cases/aerospace-thin-wall-housing/,iso-2768,aerospace-thin-wall-housing,related_to,aerospace-thin-wall-housing,high
/cases/aerospace-thin-wall-housing/,aerospace-titanium-components,aerospace-thin-wall-housing,related_to,aerospace-thin-wall-housing,high
/cases/aerospace-thin-wall-housing/,titanium-cnc-machining,aerospace-thin-wall-housing,related_to,aerospace-thin-wall-housing,high
/cases/aerospace-thin-wall-housing/,aerospace-housing,aerospace-thin-wall-housing,related_to,aerospace-thin-wall-housing,high
/cases/aerospace-thin-wall-housing/,thin-wall-machining,aerospace-thin-wall-housing,related_to,aerospace-thin-wall-housing,high
/cases/aerospace-thin-wall-housing/,5-axis-tolerances,aerospace-thin-wall-housing,related_to,aerospace-thin-wall-housing,high
/cases/aerospace-thin-wall-housing/,grade-5-milling-parameters,aerospace-thin-wall-housing,related_to,aerospace-thin-wall-housing,high
/cases/aerospace-thin-wall-housing/,5-axis-vs-3-axis-machining,aerospace-thin-wall-housing,related_to,aerospace-thin-wall-housing,high
/cases/aerospace-thin-wall-housing/,Mazak i700 5-Axis,aerospace-thin-wall-housing,related_to,aerospace-thin-wall-housing,high
/cases/complex-5-axis-titanium-bracket/,5-axis-machining,complex-5-axis-titanium-bracket,related_to,complex-5-axis-titanium-bracket,high
/cases/complex-5-axis-titanium-bracket/,cnc-machining,complex-5-axis-titanium-bracket,related_to,complex-5-axis-titanium-bracket,high
/cases/complex-5-axis-titanium-bracket/,milling,complex-5-axis-titanium-bracket,related_to,complex-5-axis-titanium-bracket,high
/cases/complex-5-axis-titanium-bracket/,AS9100D,complex-5-axis-titanium-bracket,related_to,complex-5-axis-titanium-bracket,high
/cases/complex-5-axis-titanium-bracket/,NADCAP,complex-5-axis-titanium-bracket,related_to,complex-5-axis-titanium-bracket,high
/cases/complex-5-axis-titanium-bracket/,ISO 2768-f,complex-5-axis-titanium-bracket,related_to,complex-5-axis-titanium-bracket,high
/cases/complex-5-axis-titanium-bracket/,grade-5-titanium,complex-5-axis-titanium-bracket,related_to,complex-5-axis-titanium-bracket,high
/cases/complex-5-axis-titanium-bracket/,as9100d,complex-5-axis-titanium-bracket,related_to,complex-5-axis-titanium-bracket,high
/cases/complex-5-axis-titanium-bracket/,nadcap,complex-5-axis-titanium-bracket,related_to,complex-5-axis-titanium-bracket,high
/cases/complex-5-axis-titanium-bracket/,iso-2768,complex-5-axis-titanium-bracket,related_to,complex-5-axis-titanium-bracket,high
/cases/complex-5-axis-titanium-bracket/,aerospace-titanium-components,complex-5-axis-titanium-bracket,related_to,complex-5-axis-titanium-bracket,high
/cases/complex-5-axis-titanium-bracket/,5-axis-titanium-machining,complex-5-axis-titanium-bracket,related_to,complex-5-axis-titanium-bracket,high
/cases/complex-5-axis-titanium-bracket/,titanium-cnc-machining,complex-5-axis-titanium-bracket,related_to,complex-5-axis-titanium-bracket,high
/cases/complex-5-axis-titanium-bracket/,structural-bracket,complex-5-axis-titanium-bracket,related_to,complex-5-axis-titanium-bracket,high
/cases/complex-5-axis-titanium-bracket/,aerospace-housing,complex-5-axis-titanium-bracket,related_to,complex-5-axis-titanium-bracket,high
/cases/complex-5-axis-titanium-bracket/,5-axis-tolerances,complex-5-axis-titanium-bracket,related_to,complex-5-axis-titanium-bracket,high
/cases/complex-5-axis-titanium-bracket/,grade-5-milling-parameters,complex-5-axis-titanium-bracket,related_to,complex-5-axis-titanium-bracket,high
/cases/complex-5-axis-titanium-bracket/,5-axis-vs-3-axis-machining,complex-5-axis-titanium-bracket,related_to,complex-5-axis-titanium-bracket,high
/cases/complex-5-axis-titanium-bracket/,grade-5-vs-grade-23,complex-5-axis-titanium-bracket,related_to,complex-5-axis-titanium-bracket,high
/cases/complex-5-axis-titanium-bracket/,Mazak i700 5-Axis,complex-5-axis-titanium-bracket,related_to,complex-5-axis-titanium-bracket,high
/cases/complex-5-axis-titanium-bracket/,Mazak Integrex i-200,complex-5-axis-titanium-bracket,related_to,complex-5-axis-titanium-bracket,high
/cases/grade-23-orthopedic-component/,5-axis-machining,grade-23-orthopedic-component,related_to,grade-23-orthopedic-component,high
/cases/grade-23-orthopedic-component/,milling,grade-23-orthopedic-component,related_to,grade-23-orthopedic-component,high
/cases/grade-23-orthopedic-component/,polishing,grade-23-orthopedic-component,related_to,grade-23-orthopedic-component,high
/cases/grade-23-orthopedic-component/,ASTM F136,grade-23-orthopedic-component,related_to,grade-23-orthopedic-component,high
/cases/grade-23-orthopedic-component/,ISO 13485,grade-23-orthopedic-component,related_to,grade-23-orthopedic-component,high
/cases/grade-23-orthopedic-component/,ASTM B348,grade-23-orthopedic-component,related_to,grade-23-orthopedic-component,high
/cases/grade-23-orthopedic-component/,grade-23-titanium,grade-23-orthopedic-component,related_to,grade-23-orthopedic-component,high
/cases/grade-23-orthopedic-component/,astm-f136,grade-23-orthopedic-component,related_to,grade-23-orthopedic-component,high
/cases/grade-23-orthopedic-component/,iso-13485,grade-23-orthopedic-component,related_to,grade-23-orthopedic-component,high
/cases/grade-23-orthopedic-component/,astm-b348,grade-23-orthopedic-component,related_to,grade-23-orthopedic-component,high
/cases/grade-23-orthopedic-component/,medical-titanium-components,grade-23-orthopedic-component,related_to,grade-23-orthopedic-component,high
/cases/grade-23-orthopedic-component/,grade-23-titanium-machining,grade-23-orthopedic-component,related_to,grade-23-orthopedic-component,high
/cases/grade-23-orthopedic-component/,titanium-cnc-machining,grade-23-orthopedic-component,related_to,grade-23-orthopedic-component,high
/cases/grade-23-orthopedic-component/,bone-plate,grade-23-orthopedic-component,related_to,grade-23-orthopedic-component,high
/cases/grade-23-orthopedic-component/,dental-implant,grade-23-orthopedic-component,related_to,grade-23-orthopedic-component,high
/cases/grade-23-orthopedic-component/,grade-23-material-properties,grade-23-orthopedic-component,related_to,grade-23-orthopedic-component,high
/cases/grade-23-orthopedic-component/,5-axis-tolerances,grade-23-orthopedic-component,related_to,grade-23-orthopedic-component,high
/cases/grade-23-orthopedic-component/,grade-5-vs-grade-23,grade-23-orthopedic-component,related_to,grade-23-orthopedic-component,high
/cases/grade-23-orthopedic-component/,Mazak i500 5-Axis,grade-23-orthopedic-component,related_to,grade-23-orthopedic-component,high
/cases/medical-fixture/,5-axis-machining,medical-fixture,related_to,medical-fixture,high
/cases/medical-fixture/,micro-machining,medical-fixture,related_to,medical-fixture,high
/cases/medical-fixture/,milling,medical-fixture,related_to,medical-fixture,high
/cases/medical-fixture/,ASTM F136,medical-fixture,related_to,medical-fixture,high
/cases/medical-fixture/,ISO 13485,medical-fixture,related_to,medical-fixture,high
/cases/medical-fixture/,grade-23-titanium,medical-fixture,related_to,medical-fixture,high
/cases/medical-fixture/,astm-f136,medical-fixture,related_to,medical-fixture,high
/cases/medical-fixture/,iso-13485,medical-fixture,related_to,medical-fixture,high
/cases/medical-fixture/,medical-titanium-components,medical-fixture,related_to,medical-fixture,high
/cases/medical-fixture/,grade-23-titanium-machining,medical-fixture,related_to,medical-fixture,high
/cases/medical-fixture/,titanium-cnc-machining,medical-fixture,related_to,medical-fixture,high
/cases/medical-fixture/,medical-implant,medical-fixture,related_to,medical-fixture,high
/cases/medical-fixture/,surgical-instrument,medical-fixture,related_to,medical-fixture,high
/cases/medical-fixture/,5-axis-tolerances,medical-fixture,related_to,medical-fixture,high
/cases/medical-fixture/,grade-23-material-properties,medical-fixture,related_to,medical-fixture,high
/cases/medical-fixture/,grade-5-vs-grade-23,medical-fixture,related_to,medical-fixture,high
/cases/medical-fixture/,DMG Mori NMV 5000,medical-fixture,related_to,medical-fixture,high
/cases/medical-implant-fixture/,5-axis-machining,medical-implant-fixture,related_to,medical-implant-fixture,high
/cases/medical-implant-fixture/,micro-machining,medical-implant-fixture,related_to,medical-implant-fixture,high
/cases/medical-implant-fixture/,milling,medical-implant-fixture,related_to,medical-implant-fixture,high
/cases/medical-implant-fixture/,ASTM F136,medical-implant-fixture,related_to,medical-implant-fixture,high
/cases/medical-implant-fixture/,ISO 13485,medical-implant-fixture,related_to,medical-implant-fixture,high
